"GCM"	"Year"	"Strat.dur"	"Temp_K"	"Model"	"Scenario"	"Lake"
"gfdl-esm4"	2045	210	278.443603515625	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2046	214	277.347106933594	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2047	204	277.684967041016	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2048	211	277.961052049393	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2049	207	277.718028635219	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2050	215	277.747845317042	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2051	189	278.223041029834	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2052	228	277.441253662109	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2053	217	277.677901448193	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2054	213	277.658538818359	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2055	214	277.967889946198	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2056	212	278.682861328125	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2057	206	277.744323730469	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2058	215	278.233556561137	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2059	225	277.825012207031	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2060	210	277.712878272647	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2061	202	277.666534423828	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2062	212	277.760790267081	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2063	211	278.019653320312	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2064	206	278.515928546202	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2065	226	277.779541015625	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2066	222	278.060180664062	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2067	209	277.614166259766	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2068	227	277.856597900391	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2069	209	278.507720947266	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2070	220	277.992248535156	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2071	223	277.847426478638	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2072	209	277.370499314304	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2073	199	277.605499267578	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2074	207	277.655809190538	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2075	217	277.583068847656	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2076	215	277.792358398438	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2077	208	277.617279052734	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2078	197	277.606201171875	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2079	214	277.897472631151	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2080	207	277.533081054688	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2081	208	277.846832275391	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2082	209	277.995086669922	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2083	205	277.576496403392	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2084	207	277.421813964844	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2085	213	278.038330078125	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2086	203	278.158104807285	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2087	206	277.842693439965	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2088	201	277.337514089708	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2089	233	277.664703369141	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2090	198	277.529022216797	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2091	216	277.525390625	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2092	216	277.824035644531	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2093	205	277.915794707508	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2094	208	277.966217041016	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2095	195	278.457489013672	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2096	210	277.825897216797	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2097	199	278.495880126953	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2098	199	277.344512939453	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2099	201	277.373504638672	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2100	194	278.208129882812	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2015	212	278.087188720703	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2016	199	277.339599609375	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2017	210	278.269104003906	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2018	211	277.571612751314	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2019	189	277.785736083984	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2020	166	278.075012207031	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2021	189	277.604553222656	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2022	180	277.500085618761	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2023	202	278.058563232422	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2024	190	277.496234773335	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2025	196	277.664886474609	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2026	188	277.949809297602	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2027	192	277.337792078654	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2028	189	277.510945799489	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2029	219	277.750183105469	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2030	210	278.315694899786	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2031	194	277.863586425781	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2032	193	277.699904209592	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2033	205	277.994262695312	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2034	202	277.957763671875	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2035	200	277.931182861328	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2036	212	277.459084132932	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2037	219	277.908386230469	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2038	224	277.370643479483	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2039	203	277.337206610318	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2040	196	277.563171386719	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2041	193	277.338212561731	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2042	187	278.441467285156	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2043	213	277.337999657286	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2044	220	278.266937255859	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2045	213	278.847290039062	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2046	206	277.874808450347	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2047	198	277.338195800781	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2048	190	278.26171875	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2049	202	278.315185546875	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2050	228	278.449523925781	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2051	216	277.543273925781	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2052	193	277.826110839844	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2053	220	278.619812011719	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2054	212	277.987238758015	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2055	207	277.695465087891	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2056	184	277.970611572266	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2057	207	277.676811771116	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2058	198	277.895294189453	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2059	194	278.217498307376	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2060	216	277.587799072266	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2061	203	277.33820767708	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2062	187	277.436340332031	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2063	217	278.036362749091	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2064	222	277.998077392578	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2065	197	277.337731995558	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2066	201	277.407836914062	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2067	227	277.639495849609	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2068	225	277.692077636719	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2069	234	277.626800537109	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2070	208	277.338195800781	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2071	197	277.353334688293	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2072	210	277.945251464844	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2073	208	278.059995357807	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2074	210	278.208801269531	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2075	196	277.627555847168	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2076	200	277.447448730469	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2077	220	278.279440307617	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2078	199	278.495819091797	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2079	210	277.745912824358	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2080	213	277.752380371094	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2081	213	277.329862639378	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2082	195	278.035387244591	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2083	209	278.122704172819	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2084	195	277.338203469301	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2085	224	277.338210923331	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2086	225	278.272561577691	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2087	221	277.717620849609	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2088	204	277.875823974609	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2089	227	277.623992919922	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2090	228	278.814929225989	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2091	194	278.31982421875	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2092	210	277.95292649042	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2093	205	277.663665771484	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2094	210	277.563110351562	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2095	212	277.990661621094	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2096	234	277.949096679688	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2097	217	279.027496337891	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2098	226	277.661071777344	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2099	218	277.692169189453	"glm-ler"	"ssp126"	"rappbode"
"ipsl-cm6a-lr"	2100	178	277.679081948955	"glm-ler"	"ssp126"	"rappbode"
"gfdl-esm4"	2015	196	278.313507080078	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2016	202	277.814049749091	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2017	209	277.359447132457	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2018	212	277.926205761028	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2019	202	277.677062988281	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2020	209	277.697723388672	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2021	220	278.280753118342	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2022	193	278.236747306863	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2023	193	278.176100656776	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2024	194	277.939864954998	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2025	188	278.061340332031	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2026	208	278.536468505859	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2027	211	277.545104980469	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2028	207	277.65000200502	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2029	184	277.338226318359	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2030	180	277.464477539062	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2031	212	277.490733596514	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2032	209	277.559814453125	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2033	216	278.444793701172	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2034	191	278.37024548915	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2035	205	278.264059076077	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2036	182	277.552398681641	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2037	203	278.882469740994	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2038	231	278.168163877545	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2039	199	278.153350830078	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2040	194	277.466857910156	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2041	209	277.794874127402	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2042	205	278.288303728801	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2043	222	277.515121047561	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2044	218	278.447888015607	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2045	210	278.12939772833	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2046	222	277.338317871094	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2047	213	277.472573007216	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2048	208	278.86865234375	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2049	206	278.419342041016	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2050	199	277.804077148438	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2051	232	277.652142228751	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2052	203	277.882843017578	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2053	216	278.384278897886	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2054	203	278.487060546875	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2055	218	277.827337002536	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2056	209	278.007110595703	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2057	229	278.050628662109	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2058	227	278.540876749854	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2059	237	277.878723144531	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2060	235	278.207489013672	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2061	228	278.439270019531	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2062	222	278.354255745003	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2063	196	277.494297728247	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2064	217	277.783905029297	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2065	221	278.846425328319	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2066	233	277.986014828661	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2067	204	277.984386668486	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2068	202	278.265472412109	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2069	220	277.33820773038	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2070	212	277.383341519338	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2071	216	277.996113529912	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2072	223	278.020962018069	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2073	211	278.646392822266	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2074	215	277.712664936864	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2075	216	278.481608638057	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2076	223	277.812645334834	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2077	224	278.449127197266	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2078	232	277.631072998047	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2079	252	277.631126161606	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2080	232	278.290496826172	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2081	223	277.863647460938	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2082	235	278.289428710938	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2083	232	278.334777832031	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2084	241	278.353088378906	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2085	222	278.661718145147	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2086	227	278.484741210938	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2087	232	278.303649902344	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2088	231	277.413208007812	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2089	245	277.718811035156	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2090	238	278.203308105469	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2091	198	278.013061523438	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2092	249	277.414639024849	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2093	227	277.917846679688	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2094	215	277.828857421875	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2095	231	278.584869384766	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2096	236	278.307556152344	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2097	223	278.044432225249	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2098	240	277.945037841797	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2099	231	278.48988943389	"glm-ler"	"ssp370"	"rappbode"
"gfdl-esm4"	2100	227	278.158599853516	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2015	203	278.536315917969	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2016	201	277.717651367188	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2017	202	277.411224365234	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2018	216	277.919146643745	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2019	192	277.660241921743	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2020	179	277.42865075479	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2021	194	278.590270996094	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2022	214	277.592468261719	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2023	197	277.727671356976	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2024	211	277.687489297153	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2025	166	277.432525634766	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2026	201	278.782933477146	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2027	216	277.338226318359	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2028	202	278.071258544922	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2029	201	277.647674105061	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2030	192	277.338226318359	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2031	205	277.908385486138	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2032	202	278.796173095703	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2033	209	278.060272362814	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2034	199	277.790740813442	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2035	206	277.441986083984	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2036	178	277.718917503786	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2037	177	277.372375488281	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2038	217	277.657255673738	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2039	209	279.024532628402	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2040	227	278.692245819495	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2041	218	278.164276123047	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2042	202	277.873809814453	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2043	224	278.088736942836	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2044	201	277.827810714494	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2045	216	277.33821021186	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2046	201	278.547821044922	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2047	202	278.000915527344	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2048	227	277.843322753906	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2049	219	279.504725486721	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2050	200	277.338205566406	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2051	214	278.171483833099	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2052	224	277.73827457428	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2053	211	278.12225255017	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2054	225	278.357476535373	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2055	221	277.476379394531	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2056	209	278.143260024951	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2057	218	277.411163330078	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2058	193	277.640777587891	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2059	201	278.223876953125	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2060	195	277.708557128906	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2061	202	278.145935058594	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2062	207	278.999969482422	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2063	212	278.208080219773	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2064	224	278.54579108102	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2065	224	278.534531729562	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2066	198	277.967651367188	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2067	234	278.54439186031	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2068	200	277.835388183594	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2069	235	278.874450683594	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2070	228	278.238845289799	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2071	201	277.871124267578	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2072	211	278.870035180548	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2073	244	277.583404541016	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2074	233	277.961388452882	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2075	206	277.472808837891	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2076	229	277.954802134152	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2077	210	279.131439208984	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2078	231	279.561636260062	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2079	239	278.453420982201	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2080	231	278.510284423828	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2081	227	278.099029541016	"glm-ler"	"ssp370"	"rappbode"
"ipsl-cm6a-lr"	2082	241	277.518859863281	"glm-ler"	"ssp370"	"rappbode"
